survey_id,response_id,metric,score,category,subcategory,question_id
survey-demo,B0699,CSAT,1,Atendimento,Cordialidade,q_resolution
survey-demo,B0699,CSAT,1,Atendimento,Cordialidade,q_wait
survey-demo,B0699,CSAT,1,Atendimento,Demora,q_channels
survey-demo,B0699,CSAT,1,Atendimento,Demora,q_resolution
survey-demo,B0699,CSAT,1,Atendimento,Demora,q_wait
survey-demo,B0699,CSAT,1,Comunicação,Retorno,q_channels
survey-demo,B0699,CSAT,1,Comunicação,Retorno,q_resolution
survey-demo,B0699,CSAT,1,Comunicação,Retorno,q_wait
survey-demo,B0699,CSAT,1,Processo,Agendamento,q_channels
survey-demo,B0699,CSAT,1,Processo,Agendamento,q_resolution
survey-demo,B0699,CSAT,1,Processo,Agendamento,q_wait
survey-demo,B0700,NPS,0,Atendimento,Demora,
survey-demo,B0700,NPS,0,Comunicação,Retorno,
survey-demo,B0701,NPS,9,Atendimento,Demora,q_wait
survey-demo,B0701,NPS,9,Comunicação,Retorno,q_wait
survey-demo,B0702,CSAT,2,Atendimento,Demora,
survey-demo,B0702,CSAT,2,Comunicação,Retorno,
survey-demo,B0702,CSAT,2,Processo,Agendamento,
survey-demo,B0703,NPS,0,Atendimento,Demora,q_wait
survey-demo,B0703,NPS,0,Comunicação,Retorno,q_wait
survey-demo,B0703,NPS,0,Processo,Agendamento,q_wait
survey-demo,B0704,NPS,2,Atendimento,Demora,q_wait
survey-demo,B0705,CSAT,5,,,q_wait
survey-demo,B0706,NPS,1,Atendimento,Demora,q_wait
survey-demo,B0706,NPS,1,Comunicação,Retorno,q_wait
survey-demo,B0706,NPS,1,Processo,Agendamento,q_wait
survey-demo,B0707,NPS,0,Atendimento,Demora,q_resolution
survey-demo,B0707,NPS,0,Atendimento,Demora,q_wait
survey-demo,B0707,NPS,0,Comunicação,Retorno,q_resolution
survey-demo,B0707,NPS,0,Comunicação,Retorno,q_wait
survey-demo,B0708,CSAT,1,Atendimento,Demora,q_resolution
survey-demo,B0708,CSAT,1,Atendimento,Demora,q_wait
survey-demo,B0708,CSAT,1,Comunicação,Retorno,q_resolution
survey-demo,B0708,CSAT,1,Comunicação,Retorno,q_wait
survey-demo,B0709,NPS,5,Atendimento,Cordialidade,q_wait
survey-demo,B0709,NPS,5,Atendimento,Demora,q_wait
survey-demo,B0709,NPS,5,Comunicação,Retorno,q_wait
survey-demo,B0709,NPS,5,Processo,Agendamento,q_wait
survey-demo,B0710,NPS,10,Atendimento,Demora,q_wait
survey-demo,B0711,CSAT,1,Atendimento,Demora,q_channels
survey-demo,B0711,CSAT,1,Atendimento,Demora,q_resolution
survey-demo,B0711,CSAT,1,Atendimento,Demora,q_wait
survey-demo,B0711,CSAT,1,Comunicação,Retorno,q_channels
survey-demo,B0711,CSAT,1,Comunicação,Retorno,q_resolution
survey-demo,B0711,CSAT,1,Comunicação,Retorno,q_wait
survey-demo,B0711,CSAT,1,Processo,Agendamento,q_channels
survey-demo,B0711,CSAT,1,Processo,Agendamento,q_resolution
survey-demo,B0711,CSAT,1,Processo,Agendamento,q_wait
survey-demo,B0712,NPS,3,Atendimento,Demora,q_wait
survey-demo,B0713,NPS,4,Atendimento,Cordialidade,q_wait
survey-demo,B0713,NPS,4,Atendimento,Demora,q_wait
survey-demo,B0713,NPS,4,Comunicação,Retorno,q_wait
survey-demo,B0713,NPS,4,Processo,Agendamento,q_wait
survey-demo,B0714,CSAT,2,Atendimento,Demora,
survey-demo,B0714,CSAT,2,Comunicação,Retorno,
survey-demo,B0715,NPS,0,Atendimento,Cordialidade,q_wait
survey-demo,B0715,NPS,0,Atendimento,Demora,q_wait
survey-demo,B0715,NPS,0,Comunicação,Retorno,q_wait
survey-demo,B0715,NPS,0,Processo,Agendamento,q_wait
survey-demo,B0716,NPS,5,Atendimento,Demora,q_channels
survey-demo,B0716,NPS,5,Atendimento,Demora,q_resolution
survey-demo,B0716,NPS,5,Atendimento,Demora,q_wait
survey-demo,B0716,NPS,5,Comunicação,Retorno,q_channels
survey-demo,B0716,NPS,5,Comunicação,Retorno,q_resolution
survey-demo,B0716,NPS,5,Comunicação,Retorno,q_wait
survey-demo,B0716,NPS,5,Processo,Agendamento,q_channels
survey-demo,B0716,NPS,5,Processo,Agendamento,q_resolution
survey-demo,B0716,NPS,5,Processo,Agendamento,q_wait
survey-demo,B0717,CSAT,4,Atendimento,Demora,q_wait
survey-demo,B0717,CSAT,4,Comunicação,Retorno,q_wait
survey-demo,B0718,NPS,10,Atendimento,Demora,q_resolution
survey-demo,B0718,NPS,10,Atendimento,Demora,q_wait
survey-demo,B0719,NPS,3,Atendimento,Cordialidade,q_channels
survey-demo,B0719,NPS,3,Atendimento,Cordialidade,q_resolution
survey-demo,B0719,NPS,3,Atendimento,Cordialidade,q_wait
survey-demo,B0719,NPS,3,Atendimento,Demora,q_channels
survey-demo,B0719,NPS,3,Atendimento,Demora,q_resolution
survey-demo,B0719,NPS,3,Atendimento,Demora,q_wait
survey-demo,B0719,NPS,3,Comunicação,Retorno,q_channels
survey-demo,B0719,NPS,3,Comunicação,Retorno,q_resolution
survey-demo,B0719,NPS,3,Comunicação,Retorno,q_wait
survey-demo,B0719,NPS,3,Processo,Agendamento,q_channels
survey-demo,B0719,NPS,3,Processo,Agendamento,q_resolution
survey-demo,B0719,NPS,3,Processo,Agendamento,q_wait
survey-demo,B0720,CSAT,2,Atendimento,Demora,q_wait
survey-demo,B0721,NPS,9,,,
survey-demo,B0722,NPS,10,Atendimento,Demora,q_wait
survey-demo,B0722,NPS,10,Comunicação,Retorno,q_wait
survey-demo,B0723,CSAT,3,Atendimento,Demora,
survey-demo,B0723,CSAT,3,Comunicação,Retorno,
survey-demo,B0724,NPS,7,,,q_wait
survey-demo,B0725,NPS,7,,,q_resolution
survey-demo,B0725,NPS,7,,,q_wait
survey-demo,B0726,CSAT,4,Atendimento,Demora,
survey-demo,B0726,CSAT,4,Comunicação,Retorno,
survey-demo,B0727,NPS,8,Atendimento,Demora,q_wait
survey-demo,B0727,NPS,8,Comunicação,Retorno,q_wait
survey-demo,B0728,NPS,7,Atendimento,Demora,q_wait
survey-demo,B0729,CSAT,1,Atendimento,Cordialidade,q_channels
survey-demo,B0729,CSAT,1,Atendimento,Cordialidade,q_resolution
survey-demo,B0729,CSAT,1,Atendimento,Cordialidade,q_wait
survey-demo,B0729,CSAT,1,Atendimento,Demora,q_channels
survey-demo,B0729,CSAT,1,Atendimento,Demora,q_resolution
survey-demo,B0729,CSAT,1,Atendimento,Demora,q_wait
survey-demo,B0729,CSAT,1,Comunicação,Retorno,q_channels
survey-demo,B0729,CSAT,1,Comunicação,Retorno,q_resolution
survey-demo,B0729,CSAT,1,Comunicação,Retorno,q_wait
survey-demo,B0729,CSAT,1,Processo,Agendamento,q_channels
survey-demo,B0729,CSAT,1,Processo,Agendamento,q_resolution
survey-demo,B0729,CSAT,1,Processo,Agendamento,q_wait
survey-demo,B0730,NPS,6,Atendimento,Demora,q_resolution
survey-demo,B0730,NPS,6,Atendimento,Demora,q_wait
survey-demo,B0730,NPS,6,Comunicação,Retorno,q_resolution
survey-demo,B0730,NPS,6,Comunicação,Retorno,q_wait
survey-demo,B0731,NPS,5,Atendimento,Demora,q_wait
survey-demo,B0731,NPS,5,Comunicação,Retorno,q_wait
survey-demo,B0732,CSAT,2,Atendimento,Demora,q_channels
survey-demo,B0732,CSAT,2,Atendimento,Demora,q_resolution
survey-demo,B0732,CSAT,2,Atendimento,Demora,q_wait
survey-demo,B0732,CSAT,2,Comunicação,Retorno,q_channels
survey-demo,B0732,CSAT,2,Comunicação,Retorno,q_resolution
survey-demo,B0732,CSAT,2,Comunicação,Retorno,q_wait
survey-demo,B0733,NPS,9,Atendimento,Demora,
survey-demo,B0733,NPS,9,Comunicação,Retorno,
survey-demo,B0734,NPS,4,Atendimento,Cordialidade,q_wait
survey-demo,B0734,NPS,4,Atendimento,Demora,q_wait
survey-demo,B0734,NPS,4,Comunicação,Retorno,q_wait
survey-demo,B0734,NPS,4,Processo,Agendamento,q_wait
survey-demo,B0735,CSAT,2,Atendimento,Cordialidade,
survey-demo,B0735,CSAT,2,Atendimento,Demora,
survey-demo,B0735,CSAT,2,Comunicação,Retorno,
survey-demo,B0735,CSAT,2,Processo,Agendamento,
survey-demo,B0736,NPS,6,Atendimento,Demora,q_wait
survey-demo,B0737,NPS,6,Atendimento,Cordialidade,q_wait
survey-demo,B0737,NPS,6,Atendimento,Demora,q_wait
survey-demo,B0737,NPS,6,Comunicação,Retorno,q_wait
survey-demo,B0737,NPS,6,Processo,Agendamento,q_wait
survey-demo,B0738,CSAT,3,Atendimento,Demora,q_channels
survey-demo,B0738,CSAT,3,Atendimento,Demora,q_resolution
survey-demo,B0738,CSAT,3,Atendimento,Demora,q_wait
survey-demo,B0738,CSAT,3,Comunicação,Retorno,q_channels
survey-demo,B0738,CSAT,3,Comunicação,Retorno,q_resolution
survey-demo,B0738,CSAT,3,Comunicação,Retorno,q_wait
survey-demo,B0738,CSAT,3,Processo,Agendamento,q_channels
survey-demo,B0738,CSAT,3,Processo,Agendamento,q_resolution
survey-demo,B0738,CSAT,3,Processo,Agendamento,q_wait
survey-demo,B0739,NPS,10,,,q_channels
survey-demo,B0739,NPS,10,,,q_resolution
survey-demo,B0739,NPS,10,,,q_wait
survey-demo,B0740,NPS,5,Atendimento,Demora,q_wait
survey-demo,B0740,NPS,5,Comunicação,Retorno,q_wait
survey-demo,B0740,NPS,5,Processo,Agendamento,q_wait
survey-demo,B0741,CSAT,4,Atendimento,Demora,q_resolution
survey-demo,B0741,CSAT,4,Atendimento,Demora,q_wait
survey-demo,B0742,NPS,10,,,q_channels
survey-demo,B0742,NPS,10,,,q_resolution
survey-demo,B0742,NPS,10,,,q_wait
survey-demo,B0743,NPS,4,Atendimento,Demora,q_channels
survey-demo,B0743,NPS,4,Atendimento,Demora,q_resolution
survey-demo,B0743,NPS,4,Atendimento,Demora,q_wait
survey-demo,B0743,NPS,4,Comunicação,Retorno,q_channels
survey-demo,B0743,NPS,4,Comunicação,Retorno,q_resolution
survey-demo,B0743,NPS,4,Comunicação,Retorno,q_wait
survey-demo,B0743,NPS,4,Processo,Agendamento,q_channels
survey-demo,B0743,NPS,4,Processo,Agendamento,q_resolution
survey-demo,B0743,NPS,4,Processo,Agendamento,q_wait
survey-demo,B0744,CSAT,4,Atendimento,Demora,q_wait
survey-demo,B0745,NPS,10,Atendimento,Demora,q_wait
survey-demo,B0745,NPS,10,Comunicação,Retorno,q_wait
survey-demo,B0746,NPS,10,,,q_wait
survey-demo,B0747,CSAT,1,Atendimento,Cordialidade,q_resolution
survey-demo,B0747,CSAT,1,Atendimento,Cordialidade,q_wait
survey-demo,B0747,CSAT,1,Atendimento,Demora,q_resolution
survey-demo,B0747,CSAT,1,Atendimento,Demora,q_wait
survey-demo,B0747,CSAT,1,Comunicação,Retorno,q_resolution
survey-demo,B0747,CSAT,1,Comunicação,Retorno,q_wait
survey-demo,B0747,CSAT,1,Processo,Agendamento,q_resolution
survey-demo,B0747,CSAT,1,Processo,Agendamento,q_wait
survey-demo,B0748,NPS,7,Atendimento,Demora,q_wait
survey-demo,B0748,NPS,7,Comunicação,Retorno,q_wait
survey-demo,B0749,NPS,3,Atendimento,Demora,q_resolution
survey-demo,B0749,NPS,3,Atendimento,Demora,q_wait
survey-demo,B0749,NPS,3,Comunicação,Retorno,q_resolution
survey-demo,B0749,NPS,3,Comunicação,Retorno,q_wait
survey-demo,B0750,CSAT,4,Atendimento,Demora,
survey-demo,B0751,NPS,9,Atendimento,Demora,q_wait
survey-demo,B0751,NPS,9,Comunicação,Retorno,q_wait
survey-demo,B0752,NPS,1,Atendimento,Demora,q_wait
survey-demo,B0753,CSAT,3,Atendimento,Cordialidade,
survey-demo,B0753,CSAT,3,Atendimento,Demora,
survey-demo,B0753,CSAT,3,Comunicação,Retorno,
survey-demo,B0753,CSAT,3,Processo,Agendamento,
survey-demo,B0754,NPS,5,Atendimento,Demora,q_resolution
survey-demo,B0754,NPS,5,Atendimento,Demora,q_wait
survey-demo,B0754,NPS,5,Comunicação,Retorno,q_resolution
survey-demo,B0754,NPS,5,Comunicação,Retorno,q_wait
survey-demo,B0755,NPS,8,Atendimento,Demora,q_channels
survey-demo,B0755,NPS,8,Atendimento,Demora,q_resolution
survey-demo,B0755,NPS,8,Atendimento,Demora,q_wait
survey-demo,B0756,CSAT,3,Atendimento,Demora,q_channels
survey-demo,B0756,CSAT,3,Atendimento,Demora,q_resolution
survey-demo,B0756,CSAT,3,Atendimento,Demora,q_wait
survey-demo,B0756,CSAT,3,Comunicação,Retorno,q_channels
survey-demo,B0756,CSAT,3,Comunicação,Retorno,q_resolution
survey-demo,B0756,CSAT,3,Comunicação,Retorno,q_wait
survey-demo,B0757,NPS,3,Atendimento,Demora,q_channels
survey-demo,B0757,NPS,3,Atendimento,Demora,q_resolution
survey-demo,B0757,NPS,3,Atendimento,Demora,q_wait
survey-demo,B0757,NPS,3,Comunicação,Retorno,q_channels
survey-demo,B0757,NPS,3,Comunicação,Retorno,q_resolution
survey-demo,B0757,NPS,3,Comunicação,Retorno,q_wait
survey-demo,B0757,NPS,3,Processo,Agendamento,q_channels
survey-demo,B0757,NPS,3,Processo,Agendamento,q_resolution
survey-demo,B0757,NPS,3,Processo,Agendamento,q_wait
survey-demo,B0758,NPS,3,Atendimento,Demora,q_resolution
survey-demo,B0758,NPS,3,Atendimento,Demora,q_wait
survey-demo,B0758,NPS,3,Comunicação,Retorno,q_resolution
survey-demo,B0758,NPS,3,Comunicação,Retorno,q_wait
survey-demo,B0758,NPS,3,Processo,Agendamento,q_resolution
survey-demo,B0758,NPS,3,Processo,Agendamento,q_wait
survey-demo,B0759,CSAT,1,Atendimento,Cordialidade,q_channels
survey-demo,B0759,CSAT,1,Atendimento,Cordialidade,q_resolution
survey-demo,B0759,CSAT,1,Atendimento,Cordialidade,q_wait
survey-demo,B0759,CSAT,1,Atendimento,Demora,q_channels
survey-demo,B0759,CSAT,1,Atendimento,Demora,q_resolution
survey-demo,B0759,CSAT,1,Atendimento,Demora,q_wait
survey-demo,B0759,CSAT,1,Comunicação,Retorno,q_channels
survey-demo,B0759,CSAT,1,Comunicação,Retorno,q_resolution
survey-demo,B0759,CSAT,1,Comunicação,Retorno,q_wait
survey-demo,B0759,CSAT,1,Processo,Agendamento,q_channels
survey-demo,B0759,CSAT,1,Processo,Agendamento,q_resolution
survey-demo,B0759,CSAT,1,Processo,Agendamento,q_wait
survey-demo,B0760,NPS,3,Atendimento,Demora,q_wait
survey-demo,B0761,NPS,5,Atendimento,Demora,
survey-demo,B0761,NPS,5,Comunicação,Retorno,
survey-demo,B0762,CSAT,4,Atendimento,Demora,
survey-demo,B0763,NPS,7,Atendimento,Demora,q_wait
survey-demo,B0763,NPS,7,Comunicação,Retorno,q_wait
survey-demo,B0764,NPS,7,,,q_channels
survey-demo,B0764,NPS,7,,,q_resolution
survey-demo,B0764,NPS,7,,,q_wait
survey-demo,B0765,CSAT,5,,,q_wait
survey-demo,B0766,NPS,9,Atendimento,Demora,q_channels
survey-demo,B0766,NPS,9,Atendimento,Demora,q_resolution
survey-demo,B0766,NPS,9,Atendimento,Demora,q_wait
survey-demo,B0766,NPS,9,Comunicação,Retorno,q_channels
survey-demo,B0766,NPS,9,Comunicação,Retorno,q_resolution
survey-demo,B0766,NPS,9,Comunicação,Retorno,q_wait
survey-demo,B0767,NPS,7,Atendimento,Demora,q_resolution
survey-demo,B0767,NPS,7,Atendimento,Demora,q_wait
survey-demo,B0767,NPS,7,Comunicação,Retorno,q_resolution
survey-demo,B0767,NPS,7,Comunicação,Retorno,q_wait
survey-demo,B0768,CSAT,2,Atendimento,Demora,q_wait
survey-demo,B0769,NPS,8,Atendimento,Demora,q_channels
survey-demo,B0769,NPS,8,Atendimento,Demora,q_resolution
survey-demo,B0769,NPS,8,Atendimento,Demora,q_wait
survey-demo,B0769,NPS,8,Comunicação,Retorno,q_channels
survey-demo,B0769,NPS,8,Comunicação,Retorno,q_resolution
survey-demo,B0769,NPS,8,Comunicação,Retorno,q_wait
survey-demo,B0770,NPS,6,Atendimento,Demora,q_wait
survey-demo,B0770,NPS,6,Comunicação,Retorno,q_wait
survey-demo,B0770,NPS,6,Processo,Agendamento,q_wait
survey-demo,B0771,CSAT,3,Atendimento,Demora,q_resolution
survey-demo,B0771,CSAT,3,Atendimento,Demora,q_wait
survey-demo,B0771,CSAT,3,Comunicação,Retorno,q_resolution
survey-demo,B0771,CSAT,3,Comunicação,Retorno,q_wait
survey-demo,B0771,CSAT,3,Processo,Agendamento,q_resolution
survey-demo,B0771,CSAT,3,Processo,Agendamento,q_wait
survey-demo,B0772,NPS,0,Atendimento,Demora,q_wait
survey-demo,B0772,NPS,0,Comunicação,Retorno,q_wait
survey-demo,B0772,NPS,0,Processo,Agendamento,q_wait
survey-demo,B0773,NPS,7,,,q_wait
survey-demo,B0774,CSAT,3,Atendimento,Cordialidade,q_resolution
survey-demo,B0774,CSAT,3,Atendimento,Cordialidade,q_wait
survey-demo,B0774,CSAT,3,Atendimento,Demora,q_resolution
survey-demo,B0774,CSAT,3,Atendimento,Demora,q_wait
survey-demo,B0774,CSAT,3,Comunicação,Retorno,q_resolution
survey-demo,B0774,CSAT,3,Comunicação,Retorno,q_wait
survey-demo,B0774,CSAT,3,Processo,Agendamento,q_resolution
survey-demo,B0774,CSAT,3,Processo,Agendamento,q_wait
survey-demo,B0775,NPS,0,Atendimento,Demora,q_channels
survey-demo,B0775,NPS,0,Atendimento,Demora,q_resolution
survey-demo,B0775,NPS,0,Atendimento,Demora,q_wait
survey-demo,B0775,NPS,0,Comunicação,Retorno,q_channels
survey-demo,B0775,NPS,0,Comunicação,Retorno,q_resolution
survey-demo,B0775,NPS,0,Comunicação,Retorno,q_wait
survey-demo,B0776,NPS,7,Atendimento,Demora,q_wait
survey-demo,B0777,CSAT,3,Atendimento,Demora,
survey-demo,B0777,CSAT,3,Comunicação,Retorno,
survey-demo,B0778,NPS,5,Atendimento,Demora,q_channels
survey-demo,B0778,NPS,5,Atendimento,Demora,q_resolution
survey-demo,B0778,NPS,5,Atendimento,Demora,q_wait
survey-demo,B0778,NPS,5,Comunicação,Retorno,q_channels
survey-demo,B0778,NPS,5,Comunicação,Retorno,q_resolution
survey-demo,B0778,NPS,5,Comunicação,Retorno,q_wait
survey-demo,B0779,NPS,2,Atendimento,Demora,q_resolution
survey-demo,B0779,NPS,2,Atendimento,Demora,q_wait
survey-demo,B0779,NPS,2,Comunicação,Retorno,q_resolution
survey-demo,B0779,NPS,2,Comunicação,Retorno,q_wait
survey-demo,B0779,NPS,2,Processo,Agendamento,q_resolution
survey-demo,B0779,NPS,2,Processo,Agendamento,q_wait
survey-demo,B0780,CSAT,5,Atendimento,Demora,q_resolution
survey-demo,B0780,CSAT,5,Atendimento,Demora,q_wait
survey-demo,B0780,CSAT,5,Comunicação,Retorno,q_resolution
survey-demo,B0780,CSAT,5,Comunicação,Retorno,q_wait
survey-demo,B0781,NPS,5,Atendimento,Demora,q_wait
survey-demo,B0781,NPS,5,Comunicação,Retorno,q_wait
survey-demo,B0782,NPS,4,Atendimento,Cordialidade,q_channels
survey-demo,B0782,NPS,4,Atendimento,Cordialidade,q_resolution
survey-demo,B0782,NPS,4,Atendimento,Cordialidade,q_wait
survey-demo,B0782,NPS,4,Atendimento,Demora,q_channels
survey-demo,B0782,NPS,4,Atendimento,Demora,q_resolution
survey-demo,B0782,NPS,4,Atendimento,Demora,q_wait
survey-demo,B0782,NPS,4,Comunicação,Retorno,q_channels
survey-demo,B0782,NPS,4,Comunicação,Retorno,q_resolution
survey-demo,B0782,NPS,4,Comunicação,Retorno,q_wait
survey-demo,B0782,NPS,4,Processo,Agendamento,q_channels
survey-demo,B0782,NPS,4,Processo,Agendamento,q_resolution
survey-demo,B0782,NPS,4,Processo,Agendamento,q_wait
survey-demo,B0783,CSAT,2,Atendimento,Demora,q_resolution
survey-demo,B0783,CSAT,2,Atendimento,Demora,q_wait
survey-demo,B0783,CSAT,2,Comunicação,Retorno,q_resolution
survey-demo,B0783,CSAT,2,Comunicação,Retorno,q_wait
survey-demo,B0784,NPS,10,,,q_wait
survey-demo,B0785,NPS,1,Atendimento,Demora,q_channels
survey-demo,B0785,NPS,1,Atendimento,Demora,q_resolution
survey-demo,B0785,NPS,1,Atendimento,Demora,q_wait
survey-demo,B0785,NPS,1,Comunicação,Retorno,q_channels
survey-demo,B0785,NPS,1,Comunicação,Retorno,q_resolution
survey-demo,B0785,NPS,1,Comunicação,Retorno,q_wait
survey-demo,B0785,NPS,1,Processo,Agendamento,q_channels
survey-demo,B0785,NPS,1,Processo,Agendamento,q_resolution
survey-demo,B0785,NPS,1,Processo,Agendamento,q_wait
survey-demo,B0786,CSAT,2,Atendimento,Cordialidade,q_wait
survey-demo,B0786,CSAT,2,Atendimento,Demora,q_wait
survey-demo,B0786,CSAT,2,Comunicação,Retorno,q_wait
survey-demo,B0786,CSAT,2,Processo,Agendamento,q_wait
survey-demo,B0787,NPS,9,,,q_resolution
survey-demo,B0787,NPS,9,,,q_wait
survey-demo,B0788,NPS,1,Atendimento,Cordialidade,q_wait
survey-demo,B0788,NPS,1,Atendimento,Demora,q_wait
survey-demo,B0788,NPS,1,Comunicação,Retorno,q_wait
survey-demo,B0788,NPS,1,Processo,Agendamento,q_wait
survey-demo,B0789,CSAT,3,Atendimento,Demora,q_resolution
survey-demo,B0789,CSAT,3,Atendimento,Demora,q_wait
survey-demo,B0789,CSAT,3,Comunicação,Retorno,q_resolution
survey-demo,B0789,CSAT,3,Comunicação,Retorno,q_wait
survey-demo,B0789,CSAT,3,Processo,Agendamento,q_resolution
survey-demo,B0789,CSAT,3,Processo,Agendamento,q_wait
survey-demo,B0790,NPS,10,,,q_channels
survey-demo,B0790,NPS,10,,,q_resolution
survey-demo,B0790,NPS,10,,,q_wait
survey-demo,B0791,NPS,10,Atendimento,Demora,q_wait
survey-demo,B0791,NPS,10,Comunicação,Retorno,q_wait
survey-demo,B0792,CSAT,5,Atendimento,Demora,q_wait
survey-demo,B0793,NPS,1,Atendimento,Cordialidade,q_channels
survey-demo,B0793,NPS,1,Atendimento,Cordialidade,q_resolution
survey-demo,B0793,NPS,1,Atendimento,Cordialidade,q_wait
survey-demo,B0793,NPS,1,Atendimento,Demora,q_channels
survey-demo,B0793,NPS,1,Atendimento,Demora,q_resolution
survey-demo,B0793,NPS,1,Atendimento,Demora,q_wait
survey-demo,B0793,NPS,1,Comunicação,Retorno,q_channels
survey-demo,B0793,NPS,1,Comunicação,Retorno,q_resolution
survey-demo,B0793,NPS,1,Comunicação,Retorno,q_wait
survey-demo,B0793,NPS,1,Processo,Agendamento,q_channels
survey-demo,B0793,NPS,1,Processo,Agendamento,q_resolution
survey-demo,B0793,NPS,1,Processo,Agendamento,q_wait
survey-demo,B0794,NPS,4,Atendimento,Demora,
survey-demo,B0794,NPS,4,Comunicação,Retorno,
survey-demo,B0794,NPS,4,Processo,Agendamento,
survey-demo,B0795,CSAT,1,Atendimento,Demora,q_wait
survey-demo,B0795,CSAT,1,Comunicação,Retorno,q_wait
survey-demo,B0796,NPS,1,Atendimento,Cordialidade,
survey-demo,B0796,NPS,1,Atendimento,Demora,
survey-demo,B0796,NPS,1,Comunicação,Retorno,
survey-demo,B0796,NPS,1,Processo,Agendamento,
survey-demo,B0797,NPS,2,Atendimento,Demora,q_wait
survey-demo,B0797,NPS,2,Comunicação,Retorno,q_wait
survey-demo,B0798,CSAT,5,,,q_resolution
survey-demo,B0798,CSAT,5,,,q_wait
survey-demo,B0799,NPS,5,Atendimento,Cordialidade,q_wait
survey-demo,B0799,NPS,5,Atendimento,Demora,q_wait
survey-demo,B0799,NPS,5,Comunicação,Retorno,q_wait
survey-demo,B0799,NPS,5,Processo,Agendamento,q_wait
survey-demo,B0800,NPS,2,Atendimento,Demora,q_wait
survey-demo,B0801,CSAT,1,Atendimento,Demora,q_channels
survey-demo,B0801,CSAT,1,Atendimento,Demora,q_resolution
survey-demo,B0801,CSAT,1,Atendimento,Demora,q_wait
survey-demo,B0801,CSAT,1,Comunicação,Retorno,q_channels
survey-demo,B0801,CSAT,1,Comunicação,Retorno,q_resolution
survey-demo,B0801,CSAT,1,Comunicação,Retorno,q_wait
